"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
2601,3,0.05,0.11,0.26,0.39,0.54,1
2602,5,0.02,0.06,0.14,0.23,0.3,1
2603,1,0.34,0.55,0.72,0.82,0.9,1
2604,5,0.03,0.06,0.18,0.25,0.31,1
2605,5,0,0.01,0.05,0.1,0.25,1
2606,5,0.01,0.02,0.07,0.13,0.34,1
2607,2,0.18,0.31,0.49,0.58,0.79,1
2608,3,0.05,0.11,0.26,0.38,0.47,1
2609,2,0.17,0.35,0.51,0.74,0.87,1
2610,4,0.06,0.09,0.2,0.33,0.52,1
2611,2,0.19,0.31,0.44,0.6,0.76,1
2612,4,0.01,0.02,0.1,0.3,0.47,2
2613,3,0.08,0.22,0.36,0.47,0.7,2
2614,2,0.2,0.36,0.51,0.7,0.82,1
2615,5,0.02,0.04,0.08,0.13,0.29,1
2616,1,0.28,0.41,0.62,0.69,0.83,1
2617,5,0.05,0.09,0.15,0.25,0.3,1
2618,2,0.12,0.33,0.44,0.65,0.74,1
2619,5,0,0.01,0.02,0.06,0.23,1
2620,3,0.1,0.2,0.32,0.47,0.63,1
2621,5,0.01,0.03,0.08,0.17,0.24,1
2622,3,0.06,0.12,0.26,0.42,0.64,1
2623,1,0.23,0.39,0.54,0.66,0.8,1
2624,2,0.12,0.27,0.36,0.6,0.75,1
2625,2,0.13,0.35,0.56,0.76,0.81,1
2626,2,0.13,0.37,0.47,0.71,0.82,1
2627,5,0.01,0.03,0.07,0.14,0.34,1
2628,3,0.06,0.14,0.3,0.4,0.67,1
2629,1,0.31,0.55,0.69,0.84,0.89,1
2630,3,0.08,0.13,0.28,0.4,0.51,1
2631,2,0.13,0.32,0.42,0.69,0.85,1
2632,2,0.14,0.25,0.43,0.62,0.84,1
2633,5,0.02,0.03,0.09,0.22,0.33,1
2634,1,0.32,0.49,0.67,0.8,0.93,1
2635,3,0.09,0.15,0.35,0.5,0.62,2
2636,2,0.16,0.25,0.42,0.49,0.69,2
2637,1,0.32,0.34,0.49,0.65,0.74,1
2638,4,0.04,0.06,0.17,0.29,0.43,1
2639,1,0.25,0.4,0.53,0.72,0.87,1
2640,1,0.31,0.44,0.63,0.78,0.88,2
2641,1,0.25,0.48,0.66,0.8,0.9,1
2642,5,0.01,0.04,0.13,0.17,0.34,1
2643,4,0.04,0.06,0.17,0.29,0.45,1
2644,2,0.14,0.26,0.37,0.49,0.67,1
2645,3,0.08,0.17,0.33,0.54,0.7,1
2646,2,0.2,0.29,0.38,0.56,0.76,1
2647,1,0.32,0.47,0.64,0.79,0.85,1
2648,5,0.02,0.03,0.06,0.13,0.28,1
2649,1,0.36,0.56,0.68,0.84,0.89,1
2650,1,0.34,0.48,0.63,0.79,0.86,1
2651,5,0.03,0.05,0.09,0.19,0.3,1
2652,1,0.37,0.47,0.58,0.68,0.8,1
2653,3,0.08,0.17,0.31,0.45,0.62,1
2654,4,0.03,0.08,0.13,0.29,0.44,1
2655,3,0.16,0.23,0.35,0.45,0.64,1
2656,4,0.05,0.09,0.21,0.3,0.4,1
2657,4,0.01,0.04,0.14,0.3,0.45,1
2658,5,0.01,0.04,0.13,0.21,0.3,1
2659,4,0.03,0.07,0.16,0.3,0.49,1
2660,5,0.01,0.03,0.09,0.2,0.37,1
2661,2,0.12,0.31,0.48,0.67,0.83,1
2662,4,0.03,0.08,0.17,0.29,0.52,1
2663,2,0.13,0.24,0.36,0.5,0.65,1
2664,4,0.03,0.07,0.18,0.36,0.51,1
2665,5,0.01,0.04,0.12,0.19,0.36,1
2666,1,0.31,0.41,0.54,0.77,0.87,1
2667,2,0.19,0.34,0.53,0.75,0.87,1
2668,1,0.37,0.53,0.62,0.76,0.85,1
2669,1,0.35,0.47,0.63,0.69,0.85,1
2670,5,0.01,0.03,0.07,0.14,0.34,1
2671,3,0.09,0.15,0.33,0.5,0.59,1
2672,4,0.02,0.06,0.17,0.31,0.47,1
2673,4,0.02,0.04,0.12,0.31,0.51,1
2674,5,0.01,0.02,0.06,0.12,0.27,1
2675,5,0.01,0.03,0.07,0.13,0.24,1
2676,5,0.01,0.05,0.14,0.25,0.3,1
2677,5,0.01,0.03,0.05,0.13,0.33,1
2678,1,0.36,0.53,0.66,0.81,0.87,1
2679,1,0.36,0.54,0.69,0.79,0.85,2
2680,3,0.1,0.13,0.25,0.38,0.56,1
2681,1,0.35,0.57,0.72,0.81,0.88,2
2682,2,0.14,0.3,0.46,0.65,0.81,1
2683,1,0.3,0.48,0.68,0.78,0.89,1
2684,2,0.22,0.36,0.41,0.56,0.65,1
2685,2,0.16,0.27,0.4,0.61,0.65,1
2686,2,0.18,0.32,0.39,0.61,0.78,1
2687,2,0.16,0.27,0.47,0.68,0.8,1
2688,3,0.06,0.13,0.32,0.45,0.52,1
2689,1,0.25,0.38,0.56,0.71,0.8,1
2690,2,0.12,0.32,0.56,0.7,0.82,1
2691,2,0.12,0.36,0.45,0.65,0.74,1
2692,2,0.13,0.26,0.36,0.4,0.63,1
2693,4,0.03,0.08,0.21,0.36,0.57,1
2694,4,0.04,0.09,0.17,0.35,0.43,1
2695,1,0.26,0.42,0.62,0.75,0.83,1
2696,2,0.2,0.37,0.47,0.67,0.73,2
2697,2,0.17,0.37,0.48,0.7,0.85,2
2698,1,0.3,0.39,0.59,0.74,0.8,1
2699,3,0.05,0.13,0.33,0.36,0.56,1
2700,2,0.16,0.28,0.45,0.6,0.68,1
2701,3,0.06,0.11,0.25,0.43,0.55,1
2702,3,0.05,0.15,0.29,0.37,0.59,1
2703,3,0.05,0.12,0.33,0.51,0.68,1
2704,5,0.02,0.05,0.1,0.14,0.24,1
2705,2,0.18,0.36,0.57,0.73,0.79,4
2706,4,0.03,0.07,0.16,0.29,0.37,1
2707,5,0.01,0.03,0.1,0.18,0.3,1
2708,2,0.2,0.3,0.4,0.5,0.64,1
2709,2,0.15,0.26,0.41,0.6,0.69,1
2710,3,0.06,0.12,0.33,0.5,0.69,2
2711,1,0.29,0.43,0.56,0.74,0.82,1
2712,5,0.01,0.04,0.08,0.15,0.33,1
2713,5,0.02,0.06,0.13,0.22,0.36,1
2714,2,0.13,0.35,0.5,0.68,0.8,1
2715,3,0.11,0.2,0.35,0.57,0.68,1
2716,1,0.36,0.42,0.63,0.74,0.83,1
2717,2,0.11,0.3,0.45,0.52,0.73,1
2718,5,0.02,0.04,0.07,0.12,0.23,1
2719,2,0.12,0.26,0.4,0.54,0.72,1
2720,4,0.02,0.07,0.16,0.33,0.44,1
2721,3,0.05,0.14,0.3,0.46,0.72,2
2722,1,0.27,0.42,0.52,0.73,0.85,1
2723,5,0.01,0.02,0.05,0.1,0.24,1
2724,5,0.01,0.03,0.11,0.13,0.25,1
2725,3,0.09,0.19,0.35,0.46,0.65,2
2726,5,0,0.01,0.03,0.07,0.29,1
2727,5,0.01,0.03,0.08,0.15,0.25,1
2728,5,0.02,0.04,0.07,0.13,0.26,1
2729,2,0.22,0.35,0.48,0.69,0.81,1
2730,5,0.02,0.04,0.06,0.17,0.35,1
2731,1,0.28,0.39,0.54,0.77,0.85,1
2732,3,0.06,0.15,0.37,0.56,0.75,1
2733,5,0.02,0.05,0.18,0.26,0.33,1
2734,1,0.24,0.4,0.5,0.63,0.8,2
2735,2,0.2,0.36,0.52,0.7,0.83,1
2736,1,0.28,0.41,0.52,0.64,0.76,1
2737,1,0.34,0.45,0.67,0.72,0.82,1
2738,4,0.04,0.11,0.19,0.3,0.45,2
2739,5,0.01,0.03,0.05,0.14,0.32,1
2740,5,0.02,0.04,0.12,0.2,0.33,1
2741,4,0.03,0.07,0.2,0.37,0.53,1
2742,4,0.03,0.07,0.18,0.34,0.48,1
2743,4,0.03,0.08,0.13,0.26,0.4,1
2744,3,0.11,0.14,0.25,0.41,0.58,1
2745,3,0.1,0.22,0.37,0.54,0.68,1
2746,3,0.07,0.26,0.33,0.56,0.72,1
2747,2,0.2,0.31,0.51,0.65,0.77,2
2748,2,0.17,0.24,0.41,0.67,0.79,1
2749,3,0.09,0.15,0.34,0.53,0.66,1
2750,3,0.1,0.14,0.33,0.46,0.58,1
2751,1,0.29,0.52,0.67,0.75,0.78,1
2752,5,0.01,0.02,0.03,0.11,0.34,1
2753,4,0.05,0.09,0.2,0.3,0.49,1
2754,2,0.21,0.29,0.54,0.69,0.76,1
2755,3,0.04,0.09,0.27,0.46,0.59,1
2756,3,0.1,0.16,0.29,0.51,0.59,1
2757,1,0.37,0.48,0.61,0.79,0.87,1
2758,3,0.06,0.14,0.34,0.45,0.58,1
2759,4,0.02,0.04,0.13,0.36,0.55,1
2760,2,0.14,0.29,0.52,0.76,0.88,1
2761,2,0.24,0.34,0.48,0.65,0.82,1
2762,1,0.3,0.39,0.53,0.58,0.7,1
2763,3,0.05,0.1,0.3,0.41,0.52,1
2764,5,0.01,0.02,0.06,0.12,0.23,1
2765,5,0.03,0.04,0.07,0.11,0.3,1
2766,5,0.03,0.06,0.1,0.17,0.27,1
2767,2,0.13,0.29,0.45,0.51,0.64,1
2768,2,0.19,0.29,0.37,0.45,0.63,3
2769,1,0.37,0.5,0.7,0.87,0.9,1
2770,2,0.07,0.26,0.52,0.65,0.75,1
2771,1,0.34,0.41,0.63,0.72,0.79,1
2772,4,0.03,0.09,0.17,0.25,0.46,2
2773,4,0.02,0.05,0.12,0.3,0.46,1
2774,2,0.19,0.36,0.51,0.66,0.78,1
2775,3,0.04,0.12,0.23,0.37,0.62,1
2776,5,0.01,0.02,0.07,0.2,0.25,1
2777,1,0.32,0.39,0.53,0.67,0.77,1
2778,4,0.01,0.02,0.07,0.26,0.36,1
2779,4,0.07,0.12,0.22,0.35,0.52,1
2780,3,0.05,0.13,0.26,0.47,0.7,1
2781,4,0.05,0.1,0.13,0.27,0.39,1
2782,4,0.02,0.06,0.14,0.31,0.41,2
2783,1,0.27,0.55,0.73,0.84,0.9,1
2784,2,0.14,0.28,0.45,0.5,0.74,1
2785,2,0.18,0.35,0.48,0.55,0.67,1
2786,2,0.11,0.28,0.43,0.59,0.66,1
2787,3,0.08,0.12,0.31,0.52,0.67,2
2788,5,0.01,0.02,0.03,0.11,0.24,1
2789,3,0.07,0.15,0.3,0.42,0.56,1
2790,4,0.02,0.05,0.11,0.26,0.46,1
2791,5,0,0.01,0.05,0.14,0.31,1
2792,2,0.11,0.27,0.36,0.53,0.7,1
2793,3,0.06,0.13,0.26,0.41,0.52,1
2794,1,0.27,0.47,0.62,0.78,0.87,1
2795,2,0.1,0.29,0.35,0.54,0.65,2
2796,3,0.05,0.11,0.32,0.52,0.71,1
2797,2,0.13,0.28,0.48,0.58,0.75,1
2798,3,0.07,0.16,0.36,0.47,0.67,1
2799,1,0.36,0.5,0.66,0.81,0.88,1
2800,5,0.01,0.02,0.03,0.1,0.23,1
2801,2,0.09,0.23,0.37,0.53,0.64,1
2802,2,0.09,0.33,0.49,0.62,0.7,1
2803,1,0.35,0.6,0.8,0.87,0.91,1
2804,2,0.11,0.33,0.49,0.62,0.78,2
2805,3,0.1,0.18,0.36,0.61,0.75,1
2806,5,0.01,0.04,0.08,0.15,0.34,1
2807,5,0.01,0.02,0.04,0.09,0.23,2
2808,1,0.29,0.41,0.61,0.71,0.83,1
2809,2,0.18,0.37,0.54,0.76,0.83,1
2810,2,0.1,0.24,0.39,0.63,0.79,1
2811,3,0.04,0.12,0.27,0.44,0.53,1
2812,5,0.01,0.02,0.03,0.1,0.24,1
2813,2,0.1,0.29,0.47,0.61,0.75,1
2814,2,0.11,0.29,0.42,0.57,0.69,1
2815,4,0.03,0.08,0.21,0.37,0.51,1
2816,3,0.04,0.1,0.24,0.41,0.52,1
2817,5,0.01,0.02,0.05,0.12,0.3,1
2818,5,0.01,0.03,0.06,0.13,0.27,1
2819,1,0.28,0.48,0.71,0.87,0.93,1
2820,1,0.34,0.51,0.72,0.74,0.84,1
2821,4,0.05,0.08,0.16,0.31,0.48,1
2822,5,0.01,0.04,0.08,0.17,0.26,1
2823,5,0.02,0.04,0.1,0.23,0.29,1
2824,5,0,0.01,0.04,0.13,0.26,1
2825,3,0.08,0.2,0.34,0.55,0.63,1
2826,5,0.01,0.02,0.05,0.1,0.24,1
2827,3,0.07,0.2,0.32,0.48,0.62,1
2828,3,0.12,0.23,0.36,0.48,0.63,1
2829,4,0.02,0.04,0.12,0.35,0.52,1
2830,3,0.06,0.14,0.3,0.5,0.62,1
2831,1,0.32,0.64,0.78,0.89,0.94,1
2832,2,0.15,0.33,0.54,0.71,0.77,1
2833,4,0.03,0.09,0.18,0.34,0.36,1
2834,2,0.13,0.27,0.39,0.54,0.67,1
2835,5,0.01,0.03,0.05,0.13,0.29,1
2836,1,0.29,0.41,0.55,0.6,0.72,1
2837,4,0.05,0.16,0.19,0.35,0.54,2
2838,3,0.1,0.16,0.3,0.5,0.71,1
2839,3,0.08,0.17,0.27,0.42,0.69,1
2840,3,0.06,0.14,0.27,0.5,0.67,1
2841,3,0.04,0.1,0.27,0.42,0.5,1
2842,4,0.02,0.04,0.11,0.23,0.41,1
2843,2,0.2,0.25,0.38,0.61,0.83,2
2844,5,0.03,0.05,0.13,0.21,0.32,1
2845,2,0.12,0.34,0.55,0.67,0.78,1
2846,4,0.02,0.05,0.13,0.26,0.46,1
2847,1,0.26,0.37,0.6,0.73,0.89,1
2848,1,0.29,0.44,0.6,0.77,0.83,1
2849,1,0.34,0.53,0.71,0.8,0.9,1
2850,3,0.06,0.15,0.26,0.45,0.66,1
2851,3,0.08,0.18,0.3,0.5,0.59,1
2852,1,0.31,0.49,0.69,0.77,0.88,1
2853,2,0.12,0.32,0.45,0.55,0.69,2
2854,4,0.04,0.1,0.21,0.36,0.49,1
2855,5,0.01,0.03,0.07,0.17,0.37,1
2856,3,0.02,0.11,0.33,0.55,0.75,1
2857,3,0.13,0.22,0.37,0.57,0.74,1
2858,1,0.36,0.47,0.55,0.69,0.79,1
2859,3,0.05,0.16,0.23,0.39,0.57,1
2860,3,0.09,0.22,0.37,0.47,0.67,1
2861,1,0.28,0.38,0.45,0.54,0.7,1
2862,5,0.01,0.02,0.06,0.12,0.3,1
2863,3,0.05,0.1,0.3,0.34,0.47,1
2864,1,0.27,0.38,0.49,0.64,0.77,1
2865,4,0.04,0.07,0.13,0.25,0.45,1
2866,5,0.01,0.02,0.05,0.18,0.36,1
2867,5,0.02,0.04,0.08,0.17,0.31,1
2868,4,0.04,0.06,0.12,0.27,0.38,1
2869,3,0.14,0.24,0.34,0.47,0.69,1
2870,3,0.06,0.12,0.28,0.41,0.64,1
2871,3,0.06,0.19,0.34,0.45,0.59,1
2872,5,0.02,0.04,0.1,0.18,0.31,1
2873,5,0.03,0.05,0.09,0.2,0.32,1
2874,4,0.04,0.11,0.18,0.37,0.48,2
2875,2,0.2,0.27,0.49,0.6,0.76,1
2876,4,0.02,0.04,0.12,0.26,0.35,1
2877,1,0.32,0.52,0.73,0.85,0.95,1
2878,1,0.28,0.37,0.46,0.65,0.77,1
2879,5,0.02,0.06,0.08,0.15,0.25,1
2880,1,0.34,0.47,0.62,0.77,0.88,1
2881,1,0.33,0.47,0.66,0.76,0.87,1
2882,3,0.08,0.15,0.29,0.38,0.54,1
2883,5,0.01,0.03,0.08,0.16,0.32,1
2884,2,0.2,0.36,0.53,0.63,0.79,1
2885,5,0.02,0.05,0.11,0.22,0.36,1
2886,3,0.06,0.11,0.24,0.4,0.57,1
2887,5,0,0.01,0.03,0.1,0.26,1
2888,3,0.05,0.11,0.26,0.43,0.66,2
2889,1,0.27,0.35,0.49,0.7,0.82,1
2890,4,0.01,0.05,0.11,0.27,0.39,1
2891,5,0.01,0.04,0.06,0.19,0.35,1
2892,5,0.01,0.02,0.06,0.13,0.27,1
2893,4,0.02,0.03,0.16,0.33,0.48,1
2894,5,0.01,0.03,0.06,0.15,0.3,1
2895,3,0.07,0.18,0.37,0.47,0.61,1
2896,1,0.24,0.43,0.61,0.73,0.82,1
2897,5,0.02,0.05,0.11,0.22,0.37,1
2898,4,0.03,0.07,0.14,0.27,0.36,1
2899,2,0.12,0.34,0.57,0.7,0.82,1
2900,5,0.01,0.02,0.04,0.12,0.3,1
2901,2,0.13,0.28,0.5,0.7,0.73,1
2902,3,0.07,0.19,0.35,0.54,0.71,1
2903,4,0.1,0.15,0.17,0.29,0.36,1
2904,1,0.36,0.57,0.72,0.76,0.87,1
2905,3,0.03,0.11,0.25,0.42,0.64,1
2906,3,0.09,0.18,0.37,0.54,0.68,1
2907,2,0.22,0.32,0.46,0.6,0.8,1
2908,1,0.33,0.47,0.59,0.7,0.83,1
2909,2,0.13,0.25,0.35,0.5,0.62,1
2910,3,0.04,0.09,0.23,0.43,0.59,1
2911,3,0.07,0.17,0.25,0.39,0.55,2
2912,5,0.01,0.03,0.07,0.14,0.23,1
2913,2,0.19,0.34,0.52,0.74,0.85,2
2914,4,0.02,0.05,0.14,0.33,0.5,2
2915,5,0.01,0.04,0.08,0.15,0.23,1
2916,1,0.36,0.53,0.76,0.86,0.92,1
2917,5,0.03,0.06,0.1,0.17,0.33,1
2918,1,0.27,0.49,0.66,0.78,0.86,1
2919,2,0.12,0.26,0.4,0.51,0.68,1
2920,3,0.05,0.15,0.33,0.48,0.72,1
2921,5,0,0.01,0.02,0.1,0.24,1
2922,4,0.03,0.08,0.2,0.31,0.48,1
2923,4,0.04,0.07,0.15,0.36,0.45,1
2924,3,0.11,0.18,0.31,0.45,0.61,1
2925,2,0.1,0.23,0.37,0.47,0.6,1
2926,1,0.34,0.53,0.73,0.87,0.92,1
2927,3,0.08,0.2,0.37,0.45,0.64,2
2928,4,0.03,0.09,0.14,0.27,0.42,1
2929,4,0.05,0.11,0.24,0.35,0.46,1
2930,5,0,0.01,0.04,0.1,0.3,1
2931,1,0.25,0.43,0.61,0.76,0.86,1
2932,5,0.01,0.03,0.07,0.19,0.34,1
2933,1,0.24,0.4,0.64,0.77,0.81,1
2934,2,0.2,0.37,0.55,0.7,0.86,1
2935,2,0.14,0.31,0.36,0.57,0.81,1
2936,3,0.04,0.09,0.24,0.43,0.64,1
2937,1,0.35,0.54,0.64,0.72,0.83,1
2938,5,0.02,0.03,0.09,0.22,0.34,1
2939,1,0.24,0.38,0.6,0.76,0.81,1
2940,4,0.04,0.11,0.25,0.29,0.46,2
2941,1,0.36,0.49,0.65,0.8,0.88,1
2942,5,0,0.01,0.04,0.09,0.27,1
2943,1,0.29,0.44,0.66,0.74,0.88,1
2944,5,0.02,0.05,0.09,0.18,0.32,1
2945,1,0.36,0.54,0.64,0.8,0.9,1
2946,4,0.02,0.05,0.06,0.24,0.45,1
2947,1,0.29,0.47,0.61,0.73,0.83,1
2948,4,0.02,0.07,0.13,0.23,0.41,1
2949,4,0.03,0.07,0.12,0.24,0.43,1
2950,4,0.03,0.06,0.11,0.25,0.42,1
2951,2,0.12,0.23,0.45,0.63,0.73,1
2952,2,0.21,0.35,0.49,0.66,0.8,2
2953,4,0.07,0.18,0.22,0.35,0.46,1
2954,1,0.29,0.38,0.63,0.75,0.87,1
2955,5,0.02,0.07,0.14,0.18,0.37,1
2956,3,0.11,0.18,0.32,0.5,0.66,2
2957,3,0.06,0.17,0.27,0.36,0.5,2
2958,3,0.11,0.25,0.33,0.45,0.61,1
2959,2,0.09,0.3,0.5,0.6,0.65,1
2960,5,0.02,0.04,0.08,0.18,0.33,1
2961,4,0.03,0.06,0.11,0.29,0.37,1
2962,3,0.05,0.1,0.28,0.46,0.55,1
2963,1,0.31,0.42,0.56,0.73,0.86,1
2964,4,0.02,0.06,0.15,0.31,0.46,1
2965,1,0.27,0.44,0.61,0.75,0.85,1
2966,3,0.03,0.07,0.29,0.51,0.65,1
2967,3,0.09,0.17,0.31,0.43,0.58,1
2968,5,0.01,0.02,0.06,0.18,0.33,2
2969,5,0.01,0.02,0.03,0.1,0.23,1
2970,1,0.24,0.4,0.6,0.68,0.81,1
2971,4,0.02,0.06,0.12,0.34,0.53,1
2972,5,0.03,0.04,0.06,0.16,0.33,1
2973,2,0.19,0.3,0.45,0.71,0.82,1
2974,5,0.01,0.02,0.04,0.11,0.25,1
2975,4,0.04,0.08,0.12,0.31,0.56,1
2976,1,0.32,0.52,0.61,0.67,0.68,1
2977,1,0.35,0.4,0.55,0.72,0.83,1
2978,2,0.16,0.28,0.46,0.58,0.69,1
2979,3,0.07,0.17,0.35,0.51,0.66,2
2980,4,0.02,0.05,0.13,0.28,0.41,1
2981,5,0.02,0.03,0.09,0.17,0.37,1
2982,1,0.32,0.51,0.69,0.84,0.89,1
2983,4,0.01,0.05,0.12,0.36,0.53,1
2984,3,0.11,0.24,0.31,0.49,0.62,2
2985,1,0.33,0.46,0.64,0.72,0.82,1
2986,5,0.01,0.03,0.07,0.16,0.37,1
2987,4,0.02,0.03,0.11,0.3,0.46,1
2988,1,0.31,0.53,0.7,0.84,0.88,1
2989,1,0.32,0.53,0.66,0.81,0.91,1
2990,5,0.01,0.03,0.06,0.15,0.37,2
2991,4,0.02,0.06,0.16,0.28,0.4,1
2992,3,0.11,0.2,0.37,0.54,0.68,1
2993,1,0.27,0.37,0.52,0.71,0.84,1
2994,1,0.27,0.35,0.51,0.66,0.8,1
2995,4,0.03,0.04,0.11,0.27,0.36,1
2996,3,0.03,0.12,0.31,0.53,0.67,1
2997,3,0.05,0.14,0.31,0.38,0.57,1
2998,4,0.04,0.07,0.18,0.32,0.44,1
2999,4,0.02,0.04,0.1,0.29,0.56,1
3000,1,0.35,0.44,0.59,0.8,0.93,1
3001,2,0.07,0.27,0.35,0.53,0.77,1
3002,1,0.29,0.4,0.56,0.75,0.87,1
3003,5,0.01,0.02,0.04,0.14,0.26,1
3004,5,0.01,0.04,0.09,0.21,0.31,1
3005,3,0.06,0.13,0.32,0.47,0.6,1
3006,2,0.09,0.28,0.4,0.66,0.82,1
3007,5,0.03,0.05,0.1,0.19,0.33,1
3008,5,0.02,0.04,0.08,0.19,0.34,1
3009,3,0.05,0.13,0.26,0.42,0.61,1
3010,1,0.31,0.46,0.61,0.7,0.83,1
3011,2,0.18,0.33,0.43,0.55,0.67,1
3012,3,0.16,0.22,0.35,0.55,0.69,2
3013,1,0.26,0.37,0.49,0.66,0.85,1
3014,1,0.29,0.42,0.61,0.73,0.88,1
3015,3,0.07,0.16,0.35,0.55,0.7,1
3016,5,0.02,0.06,0.09,0.17,0.27,1
3017,2,0.13,0.35,0.56,0.74,0.86,2
3018,2,0.21,0.37,0.49,0.66,0.78,1
3019,4,0.02,0.03,0.11,0.25,0.38,1
3020,5,0.02,0.03,0.11,0.2,0.25,1
3021,5,0.02,0.03,0.06,0.15,0.23,1
3022,2,0.11,0.26,0.43,0.58,0.65,1
3023,3,0.1,0.12,0.27,0.38,0.66,1
3024,1,0.24,0.44,0.56,0.69,0.89,1
3025,4,0.05,0.13,0.18,0.23,0.39,1
3026,2,0.18,0.35,0.6,0.74,0.83,1
3027,4,0.01,0.04,0.06,0.24,0.37,1
3028,2,0.14,0.25,0.38,0.57,0.76,1
3029,3,0.06,0.13,0.25,0.39,0.58,1
3030,4,0.03,0.09,0.15,0.32,0.47,1
3031,2,0.09,0.23,0.41,0.55,0.77,1
3032,4,0.04,0.06,0.14,0.29,0.49,1
3033,1,0.34,0.4,0.58,0.79,0.87,1
3034,4,0.03,0.07,0.17,0.28,0.39,1
3035,4,0.02,0.04,0.12,0.29,0.48,1
3036,2,0.14,0.35,0.51,0.7,0.83,1
3037,5,0,0.01,0.04,0.15,0.3,1
3038,5,0.03,0.05,0.13,0.19,0.34,1
3039,4,0.03,0.06,0.14,0.3,0.42,1
3040,4,0.02,0.04,0.1,0.28,0.38,2
3041,3,0.06,0.18,0.36,0.55,0.67,1
3042,1,0.3,0.48,0.67,0.8,0.87,1
3043,1,0.29,0.49,0.66,0.84,0.9,2
3044,2,0.19,0.3,0.47,0.54,0.69,1
3045,5,0.01,0.05,0.08,0.13,0.33,1
3046,5,0.02,0.03,0.05,0.11,0.36,3
3047,3,0.05,0.12,0.3,0.43,0.73,1
3048,5,0.01,0.02,0.08,0.18,0.33,2
3049,2,0.1,0.31,0.44,0.58,0.71,2
3050,1,0.29,0.38,0.6,0.7,0.83,1
3051,3,0.13,0.18,0.31,0.42,0.59,1
3052,2,0.13,0.33,0.5,0.67,0.81,1
3053,3,0.06,0.14,0.31,0.4,0.55,1
3054,5,0.01,0.03,0.07,0.12,0.33,1
3055,4,0.06,0.09,0.11,0.33,0.47,1
3056,4,0.02,0.05,0.14,0.24,0.41,1
3057,4,0.02,0.06,0.19,0.35,0.45,1
3058,2,0.11,0.3,0.51,0.57,0.72,1
3059,3,0.05,0.11,0.27,0.44,0.62,1
3060,3,0.07,0.16,0.35,0.53,0.63,1
3061,1,0.36,0.45,0.64,0.81,0.89,1
3062,4,0.01,0.03,0.1,0.31,0.47,1
3063,5,0,0.01,0.07,0.15,0.36,1
3064,2,0.16,0.25,0.37,0.56,0.78,1
3065,3,0.08,0.12,0.26,0.36,0.5,2
3066,1,0.35,0.55,0.71,0.86,0.92,1
3067,5,0.01,0.03,0.1,0.16,0.26,1
3068,3,0.03,0.08,0.25,0.35,0.52,1
3069,5,0.02,0.03,0.05,0.1,0.26,1
3070,2,0.12,0.26,0.38,0.53,0.78,2
3071,5,0.02,0.04,0.08,0.15,0.24,1
3072,5,0.01,0.03,0.07,0.11,0.33,1
3073,3,0.11,0.19,0.37,0.51,0.68,1
3074,3,0.05,0.11,0.25,0.45,0.54,1
3075,4,0.03,0.08,0.16,0.28,0.41,2
3076,5,0.02,0.04,0.07,0.19,0.3,1
3077,2,0.2,0.37,0.53,0.7,0.83,2
3078,4,0.04,0.11,0.15,0.32,0.46,1
3079,2,0.17,0.33,0.44,0.48,0.62,1
3080,5,0.01,0.03,0.06,0.12,0.25,1
3081,3,0.07,0.16,0.29,0.43,0.58,2
3082,5,0.01,0.02,0.04,0.11,0.32,1
3083,3,0.04,0.13,0.27,0.42,0.61,1
3084,3,0.11,0.19,0.31,0.5,0.62,1
3085,3,0.03,0.12,0.31,0.42,0.57,1
3086,4,0.04,0.06,0.21,0.3,0.56,2
3087,1,0.25,0.39,0.51,0.6,0.76,1
3088,4,0.02,0.07,0.15,0.36,0.5,1
3089,2,0.12,0.33,0.44,0.66,0.8,2
3090,4,0.03,0.07,0.15,0.35,0.45,2
3091,3,0.13,0.21,0.33,0.51,0.6,1
3092,3,0.09,0.14,0.3,0.42,0.6,2
3093,4,0.02,0.06,0.19,0.25,0.36,1
3094,1,0.35,0.44,0.57,0.74,0.82,1
3095,3,0.06,0.18,0.34,0.5,0.66,2
3096,1,0.32,0.5,0.72,0.81,0.89,1
3097,4,0.03,0.1,0.18,0.37,0.54,1
3098,3,0.07,0.13,0.36,0.54,0.7,1
3099,1,0.35,0.5,0.54,0.65,0.78,1
3100,5,0.01,0.04,0.1,0.17,0.29,1
3101,3,0.07,0.18,0.27,0.41,0.5,2
3102,3,0.09,0.14,0.34,0.45,0.69,1
3103,1,0.31,0.46,0.65,0.76,0.81,1
3104,5,0.02,0.05,0.11,0.2,0.26,1
3105,3,0.02,0.07,0.28,0.41,0.58,1
3106,1,0.23,0.39,0.53,0.7,0.82,1
3107,5,0.01,0.02,0.04,0.11,0.26,1
3108,5,0,0.01,0.03,0.09,0.24,1
3109,5,0.01,0.02,0.08,0.12,0.23,2
3110,1,0.29,0.47,0.61,0.78,0.86,1
3111,1,0.28,0.49,0.65,0.84,0.92,1
3112,2,0.16,0.32,0.37,0.53,0.71,1
3113,2,0.12,0.37,0.45,0.52,0.67,1
3114,4,0.02,0.04,0.11,0.27,0.47,1
3115,5,0.01,0.02,0.03,0.1,0.23,1
3116,4,0.03,0.07,0.19,0.35,0.56,2
3117,5,0.01,0.03,0.06,0.2,0.37,1
