"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
1920,4,0.11,0.19,0.25,0.33,0.46,1
1921,4,0.12,0.16,0.23,0.32,0.49,1
1922,3,0.12,0.21,0.28,0.38,0.47,1
1923,4,0.08,0.13,0.2,0.32,0.46,1
1924,4,0.13,0.16,0.26,0.32,0.41,1
1925,3,0.1,0.16,0.29,0.41,0.52,1
1926,5,0.07,0.1,0.15,0.23,0.32,1
1927,2,0.21,0.28,0.4,0.46,0.56,1
1928,2,0.18,0.27,0.41,0.49,0.54,1
1929,5,0.05,0.08,0.13,0.2,0.28,1
1930,2,0.16,0.26,0.39,0.61,0.73,1
1931,4,0.07,0.11,0.18,0.29,0.38,2
1932,3,0.12,0.18,0.27,0.37,0.5,1
1933,4,0.04,0.08,0.17,0.26,0.37,1
1934,4,0.1,0.14,0.22,0.32,0.39,1
1935,2,0.24,0.29,0.43,0.5,0.62,1
1936,5,0.06,0.09,0.15,0.22,0.32,1
1937,2,0.19,0.34,0.54,0.62,0.72,1
1938,2,0.17,0.31,0.43,0.53,0.64,1
1939,5,0.06,0.12,0.14,0.23,0.33,1
1940,4,0.08,0.17,0.23,0.35,0.43,1
1941,5,0.05,0.08,0.12,0.18,0.27,1
1942,2,0.18,0.26,0.37,0.48,0.58,1
1943,4,0.11,0.17,0.25,0.33,0.45,2
1944,3,0.12,0.21,0.29,0.36,0.42,1
1945,3,0.12,0.17,0.27,0.41,0.52,1
1946,3,0.13,0.23,0.34,0.41,0.54,1
1947,4,0.09,0.13,0.2,0.35,0.43,2
1948,5,0.09,0.11,0.18,0.22,0.34,1
1949,1,0.32,0.43,0.54,0.64,0.68,1
1950,4,0.06,0.13,0.19,0.32,0.42,1
1951,4,0.07,0.14,0.21,0.32,0.43,1
1952,4,0.07,0.14,0.2,0.32,0.49,1
1953,4,0.07,0.1,0.2,0.33,0.4,1
1954,5,0.06,0.1,0.16,0.21,0.3,1
1955,4,0.06,0.12,0.22,0.32,0.42,1
1956,1,0.35,0.45,0.56,0.64,0.69,1
1957,1,0.25,0.35,0.54,0.57,0.67,1
1958,5,0.05,0.1,0.18,0.24,0.29,1
1959,3,0.14,0.19,0.3,0.37,0.53,1
1960,3,0.14,0.23,0.33,0.4,0.48,2
1961,3,0.13,0.21,0.26,0.36,0.46,1
1962,2,0.18,0.27,0.35,0.44,0.6,1
1963,4,0.04,0.09,0.14,0.28,0.39,1
1964,3,0.14,0.25,0.32,0.44,0.58,1
1965,5,0.06,0.08,0.15,0.21,0.26,1
1966,1,0.29,0.4,0.43,0.54,0.64,2
1967,5,0.12,0.17,0.19,0.26,0.29,1
1968,2,0.21,0.31,0.39,0.45,0.54,2
1969,4,0.05,0.11,0.17,0.27,0.39,1
1970,4,0.11,0.14,0.2,0.3,0.39,1
1971,5,0.06,0.09,0.12,0.19,0.25,1
1972,1,0.32,0.39,0.52,0.6,0.68,1
1973,5,0.02,0.04,0.09,0.18,0.33,1
1974,5,0.07,0.1,0.15,0.24,0.3,1
1975,2,0.16,0.34,0.47,0.55,0.65,2
1976,1,0.32,0.46,0.51,0.57,0.69,1
1977,3,0.12,0.19,0.31,0.46,0.56,3
1978,4,0.06,0.11,0.17,0.26,0.38,2
1979,1,0.35,0.45,0.49,0.62,0.74,1
1980,3,0.11,0.2,0.31,0.42,0.53,1
1981,3,0.12,0.19,0.29,0.42,0.57,1
1982,3,0.12,0.23,0.32,0.38,0.45,1
1983,1,0.28,0.39,0.55,0.67,0.73,1
1984,3,0.17,0.21,0.27,0.38,0.48,1
1985,5,0.06,0.11,0.13,0.18,0.27,1
1986,1,0.33,0.4,0.47,0.6,0.66,1
1987,5,0.02,0.06,0.12,0.21,0.32,1
1988,1,0.35,0.49,0.56,0.68,0.74,1
1989,1,0.32,0.36,0.47,0.54,0.7,1
1990,4,0.05,0.13,0.18,0.33,0.48,1
1991,3,0.15,0.21,0.29,0.42,0.52,1
1992,4,0.08,0.14,0.23,0.32,0.45,1
1993,3,0.12,0.17,0.29,0.38,0.51,1
1994,2,0.24,0.3,0.41,0.52,0.62,1
1995,4,0.04,0.07,0.14,0.26,0.41,2
1996,5,0.03,0.06,0.11,0.16,0.31,1
1997,2,0.27,0.31,0.44,0.5,0.68,1
1998,3,0.14,0.2,0.32,0.41,0.55,1
1999,3,0.13,0.22,0.33,0.44,0.54,1
2000,1,0.27,0.38,0.56,0.69,0.75,1
2001,4,0.08,0.1,0.2,0.28,0.34,1
2002,1,0.35,0.39,0.52,0.65,0.77,1
2003,3,0.15,0.19,0.28,0.4,0.54,1
2004,3,0.15,0.16,0.25,0.37,0.52,1
2005,4,0.11,0.16,0.23,0.29,0.37,1
2006,2,0.23,0.3,0.37,0.5,0.61,1
2007,3,0.13,0.16,0.31,0.38,0.5,1
2008,1,0.28,0.4,0.52,0.6,0.7,1
2009,2,0.23,0.33,0.43,0.57,0.69,2
2010,4,0.11,0.17,0.23,0.26,0.36,1
2011,2,0.24,0.34,0.45,0.57,0.65,1
2012,2,0.25,0.34,0.45,0.56,0.66,1
2013,1,0.29,0.41,0.52,0.59,0.71,1
2014,3,0.1,0.17,0.29,0.37,0.48,2
2015,3,0.09,0.16,0.25,0.35,0.45,2
2016,3,0.12,0.16,0.28,0.42,0.58,1
2017,1,0.31,0.45,0.59,0.72,0.79,1
2018,3,0.13,0.24,0.34,0.47,0.48,1
2019,4,0.05,0.11,0.19,0.32,0.4,1
2020,3,0.18,0.22,0.32,0.51,0.57,1
2021,5,0.06,0.1,0.15,0.19,0.28,1
2022,5,0.08,0.12,0.21,0.24,0.33,2
2023,1,0.33,0.41,0.55,0.68,0.78,1
2024,2,0.23,0.32,0.43,0.54,0.65,1
2025,3,0.14,0.23,0.3,0.4,0.48,1
2026,3,0.09,0.19,0.26,0.38,0.51,1
2027,5,0.06,0.12,0.14,0.19,0.33,1
2028,5,0.04,0.05,0.08,0.18,0.29,1
2029,2,0.15,0.26,0.39,0.53,0.6,2
2030,4,0.1,0.14,0.23,0.32,0.37,1
2031,4,0.05,0.1,0.2,0.27,0.36,1
2032,5,0.02,0.04,0.08,0.15,0.26,1
2033,4,0.1,0.14,0.22,0.32,0.44,1
2034,3,0.11,0.15,0.27,0.41,0.46,2
2035,1,0.29,0.35,0.42,0.5,0.58,1
2036,1,0.3,0.41,0.5,0.58,0.66,1
2037,2,0.21,0.34,0.47,0.61,0.76,1
2038,4,0.07,0.14,0.21,0.28,0.5,2
2039,3,0.08,0.16,0.29,0.35,0.44,2
2040,1,0.35,0.43,0.56,0.67,0.79,1
2041,4,0.11,0.17,0.23,0.26,0.34,1
2042,3,0.14,0.23,0.3,0.39,0.51,1
2043,4,0.07,0.11,0.2,0.32,0.41,2
2044,4,0.08,0.13,0.23,0.32,0.47,1
2045,1,0.3,0.4,0.47,0.62,0.69,1
2046,2,0.22,0.28,0.35,0.39,0.52,1
2047,2,0.26,0.29,0.39,0.46,0.57,1
2048,5,0.05,0.06,0.11,0.18,0.26,2
2049,3,0.12,0.18,0.29,0.37,0.49,3
2050,1,0.32,0.42,0.5,0.59,0.71,1
2051,1,0.27,0.35,0.43,0.5,0.64,1
2052,2,0.18,0.3,0.43,0.55,0.65,1
2053,2,0.23,0.29,0.41,0.56,0.73,1
2054,1,0.3,0.4,0.53,0.67,0.81,1
2055,4,0.05,0.09,0.13,0.26,0.38,1
2056,2,0.17,0.31,0.4,0.53,0.65,1
2057,4,0.07,0.12,0.21,0.28,0.33,2
2058,2,0.21,0.3,0.37,0.49,0.6,1
2059,2,0.21,0.34,0.42,0.47,0.57,1
2060,1,0.28,0.42,0.51,0.61,0.72,1
2061,1,0.33,0.42,0.49,0.64,0.76,1
2062,1,0.33,0.42,0.51,0.68,0.74,1
2063,5,0.03,0.06,0.11,0.18,0.28,1
2064,3,0.08,0.17,0.35,0.43,0.59,2
2065,5,0.06,0.09,0.15,0.18,0.29,1
2066,1,0.34,0.37,0.5,0.6,0.61,1
2067,4,0.08,0.12,0.18,0.32,0.41,1
2068,1,0.26,0.38,0.47,0.6,0.72,1
2069,3,0.15,0.21,0.33,0.43,0.49,1
2070,1,0.32,0.44,0.61,0.68,0.78,1
2071,3,0.1,0.15,0.26,0.42,0.52,1
2072,5,0.06,0.09,0.16,0.22,0.31,1
2073,5,0.05,0.08,0.13,0.17,0.26,1
2074,1,0.28,0.37,0.51,0.6,0.73,2
2075,3,0.14,0.2,0.34,0.42,0.49,1
2076,4,0.09,0.18,0.23,0.3,0.43,1
2077,5,0.04,0.07,0.1,0.18,0.28,1
2078,1,0.34,0.47,0.54,0.69,0.8,1
2079,5,0.03,0.07,0.1,0.21,0.33,1
2080,4,0.12,0.17,0.21,0.32,0.39,1
2081,2,0.21,0.29,0.35,0.47,0.64,1
2082,1,0.27,0.45,0.6,0.74,0.8,2
2083,2,0.25,0.33,0.45,0.53,0.64,1
2084,3,0.14,0.24,0.31,0.38,0.46,2
2085,3,0.07,0.15,0.29,0.43,0.5,2
2086,4,0.03,0.07,0.16,0.29,0.36,1
2087,4,0.09,0.17,0.23,0.33,0.48,1
2088,4,0.08,0.14,0.21,0.31,0.37,1
2089,4,0.13,0.17,0.24,0.33,0.44,1
2090,2,0.17,0.31,0.4,0.58,0.66,1
2091,2,0.21,0.33,0.46,0.62,0.77,1
2092,1,0.29,0.31,0.4,0.47,0.53,1
2093,2,0.15,0.27,0.37,0.5,0.57,1
2094,2,0.15,0.27,0.36,0.5,0.64,1
2095,5,0.06,0.11,0.13,0.2,0.3,1
2096,5,0.05,0.09,0.14,0.22,0.3,1
2097,3,0.11,0.17,0.26,0.35,0.46,2
2098,4,0.03,0.08,0.14,0.25,0.35,1
2099,2,0.24,0.34,0.43,0.54,0.6,1
2100,2,0.19,0.27,0.35,0.45,0.58,1
2101,5,0.07,0.08,0.12,0.2,0.35,1
2102,4,0.06,0.09,0.18,0.33,0.46,1
2103,3,0.14,0.2,0.29,0.37,0.44,1
2104,2,0.21,0.29,0.36,0.41,0.54,1
2105,5,0.07,0.11,0.15,0.22,0.32,1
2106,5,0.06,0.11,0.15,0.2,0.27,1
2107,3,0.11,0.21,0.31,0.41,0.53,3
2108,5,0.07,0.11,0.16,0.22,0.34,2
2109,2,0.16,0.26,0.37,0.43,0.53,1
2110,1,0.35,0.43,0.53,0.63,0.75,1
2111,5,0.04,0.05,0.11,0.18,0.28,1
2112,5,0.04,0.1,0.15,0.21,0.28,1
2113,3,0.15,0.26,0.32,0.38,0.51,1
2114,4,0.08,0.11,0.19,0.29,0.49,1
2115,2,0.18,0.29,0.38,0.52,0.61,1
2116,1,0.27,0.34,0.45,0.53,0.58,1
2117,4,0.06,0.11,0.19,0.25,0.38,1
2118,5,0.05,0.07,0.11,0.19,0.34,1
2119,1,0.26,0.35,0.38,0.45,0.54,1
2120,2,0.23,0.31,0.42,0.58,0.62,1
2121,3,0.13,0.17,0.26,0.37,0.52,1
2122,1,0.32,0.43,0.52,0.66,0.76,1
2123,4,0.06,0.12,0.16,0.28,0.38,1
2124,5,0.03,0.07,0.12,0.2,0.26,1
2125,2,0.26,0.32,0.37,0.5,0.56,1
2126,2,0.15,0.28,0.37,0.47,0.6,1
2127,2,0.18,0.3,0.42,0.55,0.67,1
2128,2,0.18,0.28,0.4,0.52,0.68,1
2129,4,0.06,0.13,0.22,0.29,0.35,1
2130,3,0.14,0.2,0.31,0.42,0.52,1
2131,4,0.08,0.13,0.24,0.28,0.33,1
2132,3,0.11,0.17,0.29,0.4,0.52,1
2133,4,0.08,0.1,0.18,0.3,0.36,1
2134,5,0.05,0.1,0.17,0.24,0.3,1
2135,5,0.04,0.07,0.1,0.19,0.29,1
2136,4,0.11,0.15,0.24,0.33,0.46,1
2137,3,0.13,0.2,0.32,0.4,0.5,1
2138,2,0.22,0.29,0.38,0.5,0.69,1
2139,2,0.26,0.32,0.42,0.5,0.57,1
2140,4,0.07,0.12,0.23,0.33,0.41,2
2141,4,0.08,0.14,0.21,0.26,0.35,1
2142,1,0.28,0.38,0.48,0.6,0.69,2
2143,3,0.15,0.24,0.33,0.4,0.44,1
2144,5,0.03,0.06,0.08,0.15,0.26,1
2145,1,0.33,0.36,0.44,0.56,0.63,1
2146,5,0.03,0.05,0.08,0.16,0.3,1
2147,2,0.23,0.32,0.45,0.61,0.69,1
2148,2,0.22,0.33,0.49,0.62,0.72,1
2149,1,0.31,0.42,0.48,0.52,0.66,1
2150,1,0.28,0.37,0.47,0.53,0.54,1
2151,4,0.08,0.11,0.18,0.29,0.4,1
2152,1,0.32,0.4,0.47,0.62,0.7,1
2153,2,0.16,0.29,0.35,0.44,0.48,1
2154,4,0.05,0.09,0.16,0.25,0.38,1
2155,1,0.33,0.49,0.5,0.61,0.69,1
2156,4,0.1,0.15,0.25,0.31,0.42,1
2157,2,0.19,0.26,0.45,0.57,0.64,1
2158,5,0.05,0.07,0.14,0.23,0.32,1
2159,5,0.04,0.07,0.11,0.18,0.27,1
2160,3,0.12,0.23,0.31,0.41,0.49,2
2161,4,0.12,0.14,0.18,0.29,0.42,1
2162,1,0.31,0.42,0.49,0.61,0.67,1
2163,3,0.11,0.2,0.29,0.44,0.62,1
2164,1,0.3,0.37,0.49,0.59,0.69,1
2165,2,0.24,0.33,0.41,0.49,0.63,1
2166,3,0.1,0.18,0.28,0.37,0.41,1
2167,1,0.32,0.46,0.51,0.58,0.66,1
2168,2,0.19,0.29,0.35,0.46,0.63,1
2169,3,0.16,0.22,0.29,0.4,0.47,1
2170,3,0.2,0.21,0.33,0.43,0.55,1
2171,1,0.26,0.36,0.46,0.55,0.62,1
2172,1,0.3,0.4,0.51,0.62,0.69,1
2173,1,0.31,0.43,0.56,0.64,0.77,1
2174,3,0.13,0.22,0.3,0.43,0.53,1
2175,1,0.35,0.49,0.64,0.73,0.8,2
2176,1,0.32,0.43,0.54,0.62,0.74,1
2177,2,0.24,0.26,0.34,0.42,0.46,1
2178,1,0.35,0.45,0.61,0.71,0.79,1
2179,5,0.07,0.1,0.16,0.24,0.29,2
2180,5,0.09,0.11,0.17,0.25,0.34,1
2181,5,0.06,0.11,0.19,0.24,0.31,1
2182,1,0.32,0.37,0.46,0.59,0.74,1
2183,1,0.29,0.39,0.52,0.63,0.73,1
2184,5,0.06,0.1,0.13,0.22,0.28,1
2185,3,0.16,0.23,0.29,0.41,0.45,1
2186,3,0.08,0.16,0.26,0.36,0.45,1
2187,1,0.32,0.37,0.51,0.68,0.76,1
2188,4,0.1,0.13,0.18,0.31,0.48,1
2189,4,0.08,0.13,0.21,0.31,0.37,1
2190,1,0.27,0.39,0.49,0.57,0.7,1
2191,3,0.12,0.17,0.32,0.42,0.56,1
2192,3,0.08,0.15,0.26,0.43,0.59,1
2193,5,0.04,0.06,0.12,0.16,0.28,1
2194,3,0.1,0.16,0.3,0.37,0.45,1
2195,4,0.05,0.09,0.17,0.31,0.41,1
2196,2,0.17,0.28,0.4,0.51,0.61,1
2197,4,0.08,0.12,0.19,0.25,0.37,1
2198,3,0.19,0.24,0.34,0.48,0.63,1
2199,1,0.34,0.41,0.54,0.68,0.78,1
2200,2,0.21,0.29,0.36,0.49,0.62,2
2201,4,0.14,0.19,0.24,0.34,0.44,1
2202,3,0.14,0.22,0.31,0.44,0.56,1
2203,4,0.09,0.13,0.21,0.35,0.46,1
2204,3,0.11,0.2,0.3,0.42,0.52,1
2205,2,0.14,0.25,0.42,0.52,0.59,1
2206,2,0.19,0.31,0.43,0.5,0.63,1
2207,5,0.04,0.07,0.11,0.18,0.31,1
2208,5,0.05,0.1,0.15,0.25,0.34,1
2209,3,0.13,0.18,0.27,0.41,0.57,1
2210,5,0.07,0.1,0.16,0.21,0.34,1
2211,1,0.33,0.4,0.53,0.59,0.69,1
2212,3,0.12,0.21,0.32,0.4,0.49,1
2213,3,0.12,0.2,0.28,0.43,0.54,1
2214,4,0.04,0.06,0.17,0.28,0.4,1
2215,2,0.16,0.28,0.37,0.48,0.65,1
2216,3,0.15,0.24,0.34,0.43,0.44,1
2217,4,0.14,0.18,0.23,0.3,0.41,2
2218,4,0.05,0.11,0.16,0.28,0.41,1
2219,2,0.18,0.28,0.42,0.51,0.59,3
2220,5,0.08,0.11,0.14,0.21,0.32,1
2221,5,0.04,0.08,0.12,0.2,0.35,1
2222,3,0.14,0.22,0.34,0.46,0.56,2
2223,2,0.17,0.31,0.43,0.53,0.64,1
2224,2,0.23,0.32,0.43,0.58,0.67,1
2225,4,0.12,0.18,0.23,0.33,0.48,1
2226,4,0.06,0.12,0.23,0.3,0.37,1
2227,4,0.08,0.13,0.2,0.34,0.44,1
2228,3,0.12,0.21,0.28,0.44,0.54,1
2229,1,0.28,0.44,0.53,0.63,0.71,1
2230,2,0.23,0.33,0.45,0.56,0.72,1
2231,1,0.31,0.36,0.49,0.62,0.68,1
2232,2,0.27,0.31,0.47,0.6,0.68,1
2233,3,0.2,0.25,0.33,0.4,0.49,1
2234,1,0.33,0.45,0.57,0.63,0.77,1
2235,4,0.06,0.09,0.2,0.3,0.43,3
2236,2,0.21,0.32,0.41,0.53,0.67,1
2237,5,0.02,0.04,0.07,0.14,0.25,1
2238,1,0.34,0.41,0.53,0.57,0.67,1
2239,2,0.2,0.31,0.44,0.58,0.7,1
2240,5,0.03,0.06,0.12,0.19,0.29,1
2241,1,0.34,0.45,0.6,0.7,0.75,1
2242,5,0.04,0.05,0.1,0.15,0.34,1
2243,4,0.11,0.15,0.2,0.29,0.39,1
2244,4,0.07,0.12,0.21,0.33,0.48,2
2245,2,0.25,0.34,0.4,0.51,0.62,1
2246,3,0.11,0.25,0.32,0.42,0.52,2
2247,1,0.29,0.37,0.5,0.6,0.71,1
2248,4,0.07,0.1,0.18,0.28,0.39,1
2249,2,0.12,0.26,0.34,0.45,0.56,1
2250,2,0.23,0.32,0.5,0.62,0.65,1
2251,2,0.21,0.28,0.37,0.47,0.6,1
2252,3,0.17,0.27,0.31,0.39,0.55,1
2253,5,0.06,0.08,0.15,0.25,0.31,1
2254,2,0.19,0.28,0.39,0.52,0.58,1
2255,5,0.07,0.13,0.21,0.24,0.34,1
2256,5,0.06,0.11,0.17,0.21,0.32,1
2257,1,0.3,0.42,0.51,0.54,0.68,1
2258,4,0.08,0.11,0.22,0.31,0.41,1
2259,2,0.18,0.28,0.44,0.6,0.71,1
2260,3,0.12,0.2,0.29,0.48,0.62,1
2261,4,0.08,0.15,0.19,0.27,0.37,1
2262,2,0.2,0.28,0.34,0.4,0.5,1
2263,3,0.12,0.2,0.3,0.37,0.48,1
2264,4,0.12,0.17,0.24,0.34,0.44,1
2265,2,0.24,0.35,0.37,0.44,0.49,1
2266,3,0.11,0.17,0.26,0.34,0.42,1
2267,5,0.03,0.05,0.1,0.14,0.26,1
2268,5,0.09,0.11,0.15,0.25,0.31,1
2269,2,0.18,0.27,0.4,0.53,0.61,1
2270,2,0.15,0.27,0.37,0.45,0.57,1
2271,3,0.11,0.18,0.27,0.35,0.44,1
2272,4,0.13,0.16,0.24,0.31,0.36,1
2273,4,0.04,0.1,0.15,0.28,0.39,1
2274,3,0.12,0.17,0.25,0.35,0.41,1
2275,3,0.16,0.25,0.34,0.48,0.6,1
2276,1,0.3,0.43,0.52,0.65,0.71,1
2277,4,0.12,0.18,0.21,0.3,0.34,1
2278,2,0.24,0.34,0.36,0.42,0.51,1
2279,1,0.32,0.46,0.54,0.65,0.74,1
2280,5,0.04,0.07,0.12,0.2,0.28,2
2281,2,0.18,0.3,0.45,0.58,0.69,1
2282,2,0.24,0.35,0.46,0.62,0.69,1
2283,1,0.34,0.43,0.55,0.66,0.77,1
2284,2,0.21,0.27,0.39,0.53,0.63,1
2285,4,0.07,0.14,0.19,0.32,0.41,2
2286,1,0.33,0.41,0.53,0.61,0.64,1
2287,4,0.06,0.11,0.19,0.31,0.37,1
2288,3,0.1,0.18,0.29,0.38,0.42,1
2289,3,0.11,0.23,0.28,0.36,0.46,1
2290,4,0.08,0.15,0.21,0.32,0.37,1
2291,4,0.06,0.14,0.17,0.29,0.37,1
2292,3,0.11,0.16,0.31,0.4,0.52,2
2293,1,0.34,0.47,0.57,0.68,0.81,1
2294,2,0.25,0.3,0.41,0.51,0.6,1
2295,5,0.05,0.08,0.14,0.2,0.34,1
2296,3,0.12,0.2,0.29,0.41,0.54,1
2297,1,0.35,0.51,0.6,0.69,0.8,1
2298,1,0.31,0.41,0.56,0.63,0.64,1
2299,4,0.08,0.1,0.19,0.29,0.38,1
2300,4,0.06,0.11,0.21,0.32,0.42,1
2301,5,0.04,0.06,0.15,0.21,0.31,1
2302,1,0.28,0.38,0.46,0.5,0.6,1
2303,4,0.12,0.19,0.2,0.31,0.44,1
2304,3,0.12,0.18,0.34,0.41,0.53,1
2305,5,0.04,0.08,0.12,0.22,0.34,1
2306,4,0.08,0.14,0.22,0.33,0.4,1
2307,4,0.06,0.1,0.19,0.28,0.41,1
2308,4,0.09,0.16,0.2,0.33,0.47,4
2309,5,0.05,0.07,0.11,0.18,0.34,1
2310,4,0.15,0.2,0.25,0.34,0.44,1
2311,1,0.28,0.42,0.54,0.68,0.79,1
2312,1,0.34,0.43,0.53,0.61,0.7,1
2313,2,0.16,0.29,0.44,0.55,0.67,1
2314,1,0.33,0.43,0.54,0.65,0.77,1
2315,5,0.06,0.09,0.11,0.21,0.29,1
2316,3,0.12,0.18,0.3,0.38,0.58,1
2317,1,0.32,0.41,0.52,0.58,0.72,1
2318,3,0.12,0.14,0.25,0.37,0.42,1
2319,3,0.1,0.19,0.3,0.42,0.58,1
2320,4,0.11,0.12,0.16,0.26,0.34,1
2321,4,0.05,0.08,0.12,0.25,0.4,1
2322,3,0.13,0.2,0.28,0.41,0.6,1
2323,3,0.12,0.19,0.29,0.34,0.43,2
2324,1,0.33,0.45,0.62,0.77,0.84,1
2325,3,0.13,0.22,0.28,0.33,0.46,1
2326,2,0.23,0.31,0.47,0.56,0.63,1
2327,1,0.28,0.44,0.53,0.65,0.75,1
2328,2,0.17,0.32,0.42,0.53,0.7,2
2329,4,0.11,0.13,0.19,0.33,0.41,2
2330,4,0.05,0.11,0.19,0.27,0.4,1
2331,4,0.08,0.13,0.22,0.29,0.44,1
2332,4,0.05,0.08,0.18,0.29,0.38,1
2333,1,0.33,0.51,0.64,0.74,0.79,2
2334,5,0.04,0.05,0.09,0.16,0.25,1
2335,5,0.1,0.12,0.19,0.21,0.33,1
2336,4,0.06,0.09,0.17,0.27,0.44,1
2337,3,0.11,0.2,0.33,0.48,0.57,1
2338,1,0.35,0.47,0.55,0.69,0.82,1
2339,3,0.12,0.19,0.26,0.34,0.48,1
2340,4,0.09,0.14,0.21,0.34,0.42,1
2341,3,0.12,0.21,0.33,0.4,0.47,1
2342,2,0.23,0.33,0.46,0.49,0.67,1
2343,2,0.18,0.35,0.41,0.54,0.64,1
2344,2,0.23,0.28,0.4,0.51,0.59,1
2345,5,0.06,0.09,0.15,0.23,0.32,1
2346,1,0.26,0.39,0.61,0.67,0.75,1
2347,5,0.07,0.14,0.17,0.21,0.32,2
2348,3,0.12,0.2,0.31,0.41,0.56,4
2349,5,0.05,0.07,0.12,0.17,0.27,1
2350,1,0.32,0.45,0.52,0.6,0.7,1
2351,5,0.03,0.05,0.09,0.2,0.29,1
2352,5,0.06,0.09,0.15,0.23,0.34,1
2353,1,0.32,0.4,0.53,0.65,0.73,1
2354,1,0.25,0.36,0.53,0.61,0.69,1
2355,1,0.32,0.48,0.63,0.71,0.81,1
2356,1,0.25,0.37,0.44,0.56,0.65,1
2357,1,0.35,0.47,0.59,0.69,0.8,1
2358,5,0.04,0.06,0.11,0.19,0.27,1
2359,4,0.08,0.1,0.17,0.26,0.35,1
2360,1,0.28,0.36,0.52,0.64,0.74,1
2361,1,0.3,0.46,0.58,0.62,0.71,1
2362,2,0.2,0.33,0.41,0.48,0.57,1
2363,2,0.21,0.29,0.4,0.54,0.66,1
2364,5,0.06,0.1,0.17,0.26,0.31,1
2365,4,0.11,0.17,0.23,0.28,0.41,1
2366,2,0.16,0.29,0.42,0.57,0.63,1
2367,3,0.12,0.18,0.3,0.39,0.58,1
2368,3,0.19,0.23,0.33,0.42,0.49,1
2369,3,0.11,0.17,0.28,0.32,0.45,1
2370,3,0.12,0.19,0.28,0.34,0.45,1
2371,2,0.21,0.3,0.43,0.52,0.58,1
2372,2,0.21,0.27,0.38,0.52,0.6,1
2373,2,0.19,0.28,0.34,0.47,0.57,1
2374,5,0.05,0.12,0.15,0.23,0.35,1
2375,3,0.13,0.2,0.3,0.37,0.52,1
2376,5,0.08,0.11,0.16,0.21,0.28,1
2377,5,0.09,0.11,0.17,0.21,0.35,2
2378,4,0.12,0.18,0.24,0.33,0.45,1
2379,5,0.05,0.09,0.14,0.25,0.27,1
2380,2,0.16,0.27,0.38,0.51,0.67,1
2381,4,0.1,0.14,0.19,0.27,0.39,1
2382,5,0.09,0.13,0.14,0.22,0.27,1
2383,1,0.28,0.32,0.52,0.65,0.77,1
2384,2,0.23,0.27,0.42,0.5,0.67,1
2385,2,0.21,0.28,0.37,0.48,0.59,1
2386,3,0.18,0.2,0.3,0.39,0.49,1
2387,5,0.07,0.12,0.17,0.25,0.31,1
2388,2,0.24,0.32,0.46,0.59,0.7,1
2389,4,0.07,0.12,0.21,0.28,0.4,1
2390,3,0.13,0.18,0.29,0.44,0.52,1
2391,4,0.06,0.11,0.16,0.27,0.38,1
2392,5,0.07,0.11,0.17,0.27,0.3,2
2393,2,0.19,0.33,0.43,0.5,0.55,1
2394,4,0.05,0.11,0.16,0.3,0.36,1
2395,4,0.07,0.1,0.18,0.27,0.36,1
2396,2,0.23,0.33,0.46,0.63,0.74,1
2397,1,0.34,0.44,0.55,0.63,0.7,1
2398,4,0.09,0.14,0.19,0.29,0.39,1
2399,4,0.08,0.13,0.21,0.33,0.39,1
2400,4,0.13,0.2,0.26,0.3,0.42,1
2401,3,0.11,0.2,0.27,0.41,0.45,2
2402,4,0.08,0.14,0.19,0.27,0.39,1
2403,3,0.13,0.19,0.32,0.4,0.61,1
2404,5,0.05,0.11,0.18,0.26,0.32,1
2405,4,0.04,0.09,0.17,0.28,0.42,1
2406,3,0.16,0.2,0.28,0.37,0.49,1
2407,3,0.16,0.2,0.34,0.45,0.52,2
2408,3,0.11,0.19,0.33,0.44,0.57,2
2409,5,0.02,0.05,0.09,0.18,0.27,1
2410,3,0.15,0.21,0.35,0.39,0.47,1
2411,4,0.11,0.15,0.25,0.32,0.38,1
2412,5,0.03,0.05,0.09,0.19,0.29,1
2413,4,0.08,0.15,0.24,0.33,0.46,1
2414,2,0.18,0.31,0.39,0.56,0.69,1
2415,5,0.04,0.06,0.1,0.14,0.26,1
2416,5,0.03,0.07,0.1,0.16,0.31,1
2417,1,0.31,0.41,0.46,0.61,0.65,2
2418,4,0.08,0.13,0.21,0.29,0.36,1
2419,2,0.22,0.31,0.38,0.42,0.6,1
2420,3,0.13,0.21,0.29,0.38,0.5,1
2421,5,0.03,0.06,0.12,0.16,0.25,1
2422,4,0.08,0.14,0.2,0.31,0.47,1
2423,1,0.3,0.4,0.49,0.58,0.65,2
2424,1,0.3,0.41,0.48,0.58,0.66,1
2425,4,0.08,0.14,0.18,0.33,0.52,1
2426,3,0.08,0.16,0.26,0.4,0.52,1
2427,1,0.27,0.36,0.48,0.58,0.69,1
2428,3,0.11,0.22,0.32,0.44,0.58,1
2429,3,0.16,0.18,0.32,0.41,0.51,1
2430,3,0.13,0.21,0.29,0.34,0.43,1
2431,1,0.34,0.43,0.48,0.57,0.6,1
2432,4,0.07,0.1,0.16,0.28,0.37,1
2433,1,0.32,0.5,0.59,0.75,0.84,1
2434,5,0.04,0.05,0.12,0.22,0.3,1
2435,1,0.27,0.37,0.52,0.63,0.74,1
2436,5,0.04,0.08,0.14,0.24,0.33,1
