"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
2863,3,0.22,0.26,0.3,0.35,0.39,1
2864,3,0.24,0.27,0.31,0.36,0.41,1
2865,3,0.25,0.28,0.31,0.35,0.4,1
2866,1,0.29,0.34,0.41,0.46,0.52,1
2867,4,0.13,0.19,0.25,0.3,0.31,1
2868,2,0.25,0.31,0.39,0.43,0.47,2
2869,1,0.29,0.33,0.36,0.41,0.47,1
2870,5,0.15,0.19,0.23,0.26,0.28,1
2871,3,0.2,0.27,0.32,0.37,0.43,1
2872,5,0.14,0.19,0.24,0.27,0.3,1
2873,2,0.27,0.32,0.37,0.42,0.47,1
2874,3,0.23,0.26,0.29,0.35,0.42,2
2875,1,0.28,0.36,0.39,0.43,0.47,1
2876,5,0.17,0.2,0.21,0.24,0.28,2
2877,4,0.2,0.22,0.25,0.28,0.32,1
2878,1,0.31,0.36,0.46,0.53,0.58,1
2879,3,0.19,0.24,0.29,0.34,0.42,1
2880,2,0.26,0.3,0.34,0.4,0.44,2
2881,5,0.1,0.13,0.18,0.25,0.3,1
2882,2,0.23,0.3,0.35,0.39,0.47,1
2883,3,0.21,0.26,0.32,0.38,0.46,1
2884,4,0.17,0.23,0.27,0.32,0.41,1
2885,3,0.21,0.26,0.31,0.37,0.4,2
2886,3,0.18,0.22,0.29,0.32,0.36,1
2887,5,0.12,0.14,0.18,0.21,0.28,1
2888,5,0.14,0.17,0.21,0.27,0.32,1
2889,2,0.25,0.32,0.37,0.42,0.47,2
2890,4,0.17,0.21,0.24,0.3,0.33,2
2891,1,0.32,0.37,0.42,0.5,0.58,1
2892,4,0.16,0.2,0.26,0.3,0.33,1
2893,4,0.18,0.22,0.28,0.3,0.34,1
2894,5,0.15,0.18,0.21,0.24,0.3,1
2895,3,0.19,0.27,0.31,0.36,0.44,2
2896,4,0.14,0.18,0.22,0.29,0.37,1
2897,2,0.25,0.32,0.38,0.44,0.52,1
2898,1,0.32,0.35,0.38,0.45,0.5,1
2899,5,0.1,0.14,0.17,0.22,0.28,1
2900,5,0.14,0.17,0.21,0.24,0.28,1
2901,5,0.13,0.15,0.19,0.23,0.28,1
2902,3,0.19,0.23,0.28,0.35,0.4,1
2903,2,0.24,0.29,0.39,0.43,0.49,2
2904,4,0.18,0.22,0.27,0.3,0.36,1
2905,4,0.18,0.22,0.26,0.31,0.37,1
2906,5,0.11,0.17,0.2,0.27,0.32,1
2907,4,0.14,0.19,0.22,0.28,0.34,1
2908,3,0.2,0.25,0.31,0.37,0.39,1
2909,5,0.11,0.15,0.18,0.24,0.28,1
2910,3,0.2,0.28,0.3,0.38,0.44,1
2911,4,0.16,0.22,0.24,0.3,0.36,1
2912,2,0.23,0.29,0.32,0.39,0.46,1
2913,4,0.21,0.24,0.26,0.29,0.32,1
2914,3,0.2,0.25,0.28,0.33,0.37,1
2915,4,0.21,0.22,0.26,0.32,0.4,1
2916,5,0.17,0.18,0.21,0.25,0.3,1
2917,1,0.32,0.36,0.45,0.53,0.56,1
2918,1,0.3,0.35,0.39,0.45,0.5,1
2919,2,0.24,0.32,0.38,0.43,0.47,1
2920,3,0.23,0.26,0.32,0.38,0.45,1
2921,1,0.28,0.32,0.37,0.44,0.51,2
2922,4,0.18,0.2,0.24,0.29,0.33,1
2923,1,0.29,0.35,0.4,0.45,0.5,1
2924,2,0.28,0.31,0.37,0.41,0.47,1
2925,5,0.13,0.16,0.2,0.24,0.31,1
2926,5,0.15,0.2,0.24,0.27,0.28,1
2927,1,0.32,0.4,0.44,0.51,0.56,1
2928,4,0.16,0.2,0.22,0.29,0.33,1
2929,3,0.23,0.25,0.28,0.32,0.39,1
2930,2,0.22,0.28,0.32,0.39,0.43,1
2931,1,0.31,0.35,0.41,0.48,0.51,2
2932,1,0.32,0.37,0.41,0.48,0.53,1
2933,1,0.3,0.34,0.42,0.48,0.53,1
2934,1,0.29,0.35,0.41,0.48,0.54,1
2935,1,0.29,0.34,0.38,0.42,0.45,1
2936,1,0.31,0.35,0.42,0.47,0.51,1
2937,4,0.16,0.22,0.28,0.31,0.37,3
2938,4,0.18,0.19,0.26,0.31,0.36,1
2939,2,0.23,0.28,0.35,0.37,0.44,1
2940,5,0.14,0.18,0.2,0.25,0.3,1
2941,3,0.22,0.26,0.32,0.35,0.42,1
2942,3,0.19,0.23,0.29,0.33,0.4,1
2943,1,0.29,0.36,0.4,0.46,0.5,1
2944,2,0.28,0.3,0.38,0.48,0.56,1
2945,3,0.2,0.24,0.28,0.34,0.39,1
2946,3,0.2,0.24,0.3,0.34,0.43,1
2947,5,0.16,0.19,0.21,0.27,0.31,1
2948,5,0.15,0.18,0.21,0.26,0.32,1
2949,2,0.27,0.31,0.36,0.39,0.45,1
2950,2,0.25,0.31,0.4,0.44,0.52,1
2951,4,0.18,0.19,0.24,0.32,0.36,1
2952,3,0.21,0.23,0.29,0.32,0.37,1
2953,4,0.18,0.2,0.23,0.29,0.34,1
2954,3,0.2,0.26,0.31,0.39,0.46,1
2955,4,0.17,0.2,0.25,0.28,0.32,1
2956,2,0.27,0.31,0.37,0.42,0.46,1
2957,4,0.19,0.2,0.23,0.29,0.35,1
2958,4,0.17,0.2,0.23,0.31,0.36,1
2959,4,0.19,0.23,0.26,0.31,0.37,1
2960,5,0.12,0.14,0.17,0.21,0.28,1
2961,5,0.14,0.16,0.19,0.23,0.3,1
2962,1,0.29,0.36,0.4,0.46,0.55,1
2963,5,0.14,0.16,0.21,0.26,0.31,1
2964,1,0.3,0.38,0.43,0.46,0.47,1
2965,5,0.16,0.19,0.24,0.27,0.32,1
2966,5,0.12,0.17,0.21,0.24,0.31,1
2967,2,0.25,0.32,0.35,0.38,0.43,1
2968,2,0.22,0.28,0.33,0.38,0.45,2
2969,5,0.12,0.15,0.19,0.26,0.3,1
2970,5,0.13,0.17,0.21,0.23,0.29,1
2971,5,0.16,0.18,0.19,0.22,0.29,1
2972,1,0.28,0.34,0.38,0.43,0.51,1
2973,3,0.18,0.22,0.28,0.32,0.4,1
2974,4,0.14,0.2,0.23,0.29,0.31,1
2975,1,0.29,0.36,0.39,0.44,0.51,1
2976,2,0.27,0.29,0.35,0.39,0.46,1
2977,4,0.19,0.23,0.26,0.32,0.37,1
2978,3,0.2,0.23,0.28,0.33,0.36,2
2979,1,0.3,0.33,0.4,0.44,0.54,1
2980,4,0.17,0.2,0.26,0.3,0.34,1
2981,3,0.21,0.23,0.3,0.35,0.4,1
2982,1,0.31,0.38,0.45,0.51,0.57,1
2983,2,0.24,0.28,0.35,0.39,0.42,1
2984,3,0.17,0.22,0.3,0.37,0.38,1
2985,1,0.29,0.34,0.41,0.47,0.52,1
2986,4,0.16,0.21,0.27,0.3,0.32,1
2987,4,0.17,0.2,0.23,0.3,0.31,1
2988,3,0.19,0.24,0.29,0.37,0.42,1
2989,5,0.14,0.17,0.23,0.27,0.3,2
2990,1,0.32,0.39,0.47,0.53,0.58,1
2991,5,0.13,0.14,0.2,0.25,0.29,1
2992,4,0.17,0.22,0.25,0.32,0.39,2
2993,2,0.22,0.3,0.34,0.42,0.48,1
2994,4,0.16,0.21,0.24,0.29,0.35,1
2995,1,0.32,0.38,0.43,0.53,0.57,1
2996,4,0.18,0.22,0.25,0.3,0.31,1
2997,3,0.22,0.27,0.29,0.31,0.34,1
2998,2,0.23,0.28,0.33,0.38,0.42,1
2999,3,0.24,0.27,0.29,0.32,0.39,1
3000,5,0.13,0.14,0.17,0.25,0.3,1
3001,3,0.23,0.27,0.31,0.34,0.4,1
3002,5,0.13,0.16,0.2,0.25,0.32,1
3003,5,0.11,0.14,0.18,0.23,0.29,1
3004,2,0.27,0.31,0.36,0.43,0.46,2
3005,1,0.3,0.36,0.39,0.41,0.46,1
3006,2,0.25,0.28,0.36,0.38,0.44,1
3007,3,0.2,0.24,0.3,0.35,0.38,1
3008,2,0.26,0.31,0.33,0.36,0.39,1
3009,5,0.15,0.17,0.21,0.26,0.28,1
3010,4,0.17,0.22,0.25,0.3,0.38,1
3011,3,0.22,0.26,0.29,0.31,0.35,1
3012,3,0.17,0.22,0.28,0.35,0.38,1
3013,5,0.13,0.16,0.18,0.26,0.31,2
3014,5,0.16,0.17,0.2,0.24,0.31,1
3015,4,0.15,0.2,0.24,0.31,0.35,1
3016,3,0.19,0.25,0.3,0.34,0.38,1
3017,5,0.14,0.17,0.2,0.25,0.32,1
3018,2,0.26,0.28,0.34,0.4,0.48,1
3019,4,0.14,0.23,0.28,0.31,0.35,1
3020,4,0.15,0.2,0.26,0.3,0.36,1
3021,3,0.17,0.25,0.31,0.38,0.44,3
3022,3,0.2,0.26,0.29,0.38,0.43,1
3023,1,0.31,0.37,0.41,0.47,0.53,1
3024,1,0.32,0.38,0.42,0.46,0.5,1
3025,5,0.14,0.17,0.22,0.25,0.28,2
3026,1,0.32,0.38,0.44,0.53,0.6,2
3027,2,0.25,0.3,0.33,0.37,0.43,2
3028,1,0.31,0.35,0.39,0.44,0.47,1
3029,2,0.24,0.28,0.32,0.36,0.43,2
3030,5,0.15,0.19,0.21,0.27,0.32,1
3031,3,0.17,0.24,0.3,0.36,0.44,1
3032,5,0.12,0.16,0.2,0.24,0.28,1
3033,5,0.16,0.19,0.23,0.25,0.29,1
3034,1,0.29,0.36,0.41,0.45,0.48,1
3035,3,0.21,0.25,0.32,0.38,0.45,1
3036,4,0.18,0.22,0.24,0.29,0.36,1
3037,4,0.15,0.18,0.24,0.28,0.32,1
3038,5,0.13,0.2,0.22,0.26,0.31,1
3039,2,0.26,0.3,0.35,0.41,0.46,1
3040,2,0.25,0.29,0.34,0.39,0.45,1
3041,4,0.14,0.18,0.23,0.28,0.34,1
3042,3,0.2,0.26,0.32,0.38,0.42,1
3043,1,0.28,0.34,0.38,0.43,0.47,1
3044,3,0.21,0.26,0.32,0.36,0.41,1
3045,4,0.19,0.22,0.26,0.29,0.35,1
3046,3,0.21,0.27,0.31,0.34,0.38,1
3047,4,0.16,0.2,0.23,0.28,0.33,1
3048,4,0.15,0.17,0.23,0.3,0.34,1
3049,4,0.16,0.19,0.21,0.28,0.32,1
3050,4,0.19,0.22,0.26,0.31,0.36,1
3051,1,0.32,0.38,0.42,0.45,0.51,1
3052,1,0.31,0.36,0.4,0.42,0.48,1
3053,2,0.27,0.3,0.39,0.45,0.51,1
3054,1,0.32,0.36,0.42,0.47,0.55,1
3055,1,0.28,0.33,0.39,0.43,0.46,1
3056,5,0.15,0.18,0.2,0.22,0.28,1
3057,4,0.14,0.18,0.24,0.3,0.34,2
3058,3,0.21,0.27,0.32,0.35,0.44,1
3059,5,0.12,0.15,0.19,0.25,0.29,1
3060,5,0.16,0.17,0.2,0.23,0.3,1
3061,1,0.3,0.34,0.41,0.46,0.52,1
3062,5,0.15,0.17,0.22,0.26,0.32,1
3063,3,0.23,0.26,0.3,0.35,0.41,1
3064,5,0.15,0.19,0.23,0.27,0.32,1
3065,5,0.12,0.16,0.19,0.24,0.29,1
3066,1,0.31,0.33,0.4,0.48,0.57,1
3067,1,0.31,0.36,0.4,0.48,0.55,1
3068,5,0.15,0.19,0.24,0.28,0.3,2
3069,5,0.13,0.17,0.2,0.25,0.28,1
3070,2,0.27,0.31,0.33,0.38,0.44,2
3071,4,0.13,0.18,0.23,0.31,0.35,1
3072,2,0.26,0.29,0.36,0.43,0.48,2
3073,1,0.32,0.35,0.4,0.46,0.53,1
3074,3,0.25,0.27,0.3,0.37,0.43,1
3075,3,0.18,0.24,0.29,0.36,0.42,2
3076,5,0.11,0.14,0.18,0.24,0.28,1
3077,3,0.18,0.22,0.28,0.32,0.37,1
3078,2,0.25,0.29,0.32,0.35,0.4,1
3079,2,0.26,0.31,0.36,0.4,0.44,1
3080,5,0.13,0.15,0.19,0.22,0.29,1
3081,1,0.31,0.36,0.41,0.44,0.5,1
3082,4,0.17,0.22,0.27,0.31,0.36,1
3083,2,0.24,0.3,0.37,0.4,0.5,2
3084,4,0.16,0.21,0.25,0.31,0.37,1
3085,1,0.29,0.33,0.35,0.42,0.5,1
3086,4,0.17,0.21,0.25,0.29,0.36,1
3087,1,0.28,0.33,0.38,0.45,0.5,1
3088,5,0.11,0.13,0.17,0.23,0.31,3
3089,2,0.25,0.3,0.39,0.4,0.44,1
3090,4,0.17,0.21,0.26,0.29,0.34,2
3091,1,0.31,0.37,0.43,0.48,0.51,1
3092,1,0.28,0.33,0.37,0.45,0.5,1
3093,3,0.19,0.25,0.31,0.36,0.4,1
3094,1,0.31,0.38,0.42,0.49,0.56,1
3095,5,0.14,0.15,0.19,0.25,0.3,1
3096,2,0.23,0.28,0.33,0.37,0.41,1
3097,4,0.14,0.18,0.22,0.29,0.33,1
3098,4,0.17,0.22,0.26,0.29,0.35,1
3099,3,0.2,0.24,0.28,0.32,0.37,1
3100,5,0.1,0.12,0.17,0.22,0.3,1
3101,1,0.32,0.39,0.44,0.48,0.52,1
3102,4,0.13,0.17,0.22,0.3,0.36,1
3103,2,0.23,0.29,0.32,0.35,0.4,1
3104,5,0.11,0.14,0.19,0.25,0.31,1
3105,2,0.25,0.3,0.32,0.36,0.42,2
3106,5,0.15,0.19,0.23,0.25,0.29,1
3107,1,0.3,0.35,0.38,0.45,0.5,1
3108,1,0.3,0.34,0.39,0.47,0.55,1
3109,4,0.16,0.21,0.24,0.3,0.35,1
3110,1,0.31,0.38,0.4,0.42,0.47,1
3111,1,0.29,0.32,0.36,0.43,0.49,1
3112,1,0.3,0.34,0.37,0.45,0.52,1
3113,1,0.3,0.37,0.42,0.5,0.54,1
3114,5,0.15,0.18,0.23,0.27,0.32,1
3115,5,0.13,0.18,0.19,0.22,0.3,1
3116,5,0.14,0.16,0.19,0.24,0.28,1
3117,4,0.17,0.22,0.26,0.3,0.32,2
3118,4,0.19,0.21,0.26,0.3,0.38,1
3119,1,0.31,0.37,0.43,0.49,0.54,1
3120,4,0.19,0.23,0.25,0.29,0.32,1
3121,2,0.24,0.29,0.32,0.37,0.38,1
3122,2,0.25,0.3,0.34,0.39,0.44,1
3123,5,0.16,0.19,0.21,0.26,0.31,1
3124,3,0.22,0.25,0.29,0.36,0.46,1
3125,5,0.15,0.18,0.21,0.26,0.32,1
3126,1,0.29,0.35,0.39,0.44,0.49,1
3127,1,0.28,0.34,0.4,0.42,0.48,1
3128,4,0.13,0.18,0.22,0.28,0.37,1
3129,2,0.25,0.28,0.36,0.42,0.44,1
3130,1,0.29,0.33,0.38,0.43,0.5,1
3131,5,0.1,0.14,0.18,0.24,0.28,1
3132,2,0.24,0.31,0.36,0.41,0.46,1
3133,3,0.2,0.26,0.32,0.38,0.43,1
3134,1,0.29,0.31,0.38,0.43,0.47,1
3135,2,0.24,0.3,0.36,0.42,0.46,1
3136,2,0.25,0.29,0.32,0.36,0.39,1
3137,2,0.25,0.28,0.32,0.35,0.38,1
3138,2,0.26,0.28,0.33,0.41,0.45,1
3139,1,0.28,0.35,0.4,0.45,0.5,1
3140,5,0.1,0.13,0.17,0.23,0.28,1
3141,3,0.22,0.26,0.29,0.31,0.38,1
3142,3,0.21,0.26,0.31,0.37,0.46,1
3143,1,0.29,0.36,0.38,0.43,0.47,1
3144,5,0.11,0.14,0.17,0.22,0.28,2
3145,3,0.23,0.26,0.29,0.36,0.42,1
3146,5,0.09,0.13,0.16,0.21,0.29,1
3147,4,0.14,0.18,0.23,0.29,0.37,2
3148,4,0.2,0.23,0.26,0.29,0.34,2
3149,3,0.2,0.25,0.32,0.34,0.4,1
3150,2,0.26,0.32,0.37,0.42,0.49,1
3151,4,0.16,0.22,0.26,0.31,0.36,1
3152,1,0.31,0.35,0.39,0.49,0.57,1
3153,2,0.26,0.31,0.36,0.38,0.47,2
3154,1,0.31,0.37,0.45,0.52,0.59,1
3155,4,0.17,0.21,0.22,0.28,0.33,1
3156,3,0.17,0.23,0.3,0.36,0.45,1
3157,5,0.13,0.14,0.21,0.24,0.29,1
3158,4,0.18,0.21,0.26,0.3,0.36,1
3159,3,0.24,0.27,0.3,0.39,0.43,1
3160,5,0.13,0.18,0.21,0.25,0.31,1
3161,4,0.16,0.2,0.25,0.31,0.37,1
3162,3,0.22,0.26,0.32,0.4,0.44,1
3163,3,0.18,0.23,0.29,0.36,0.42,1
3164,2,0.27,0.32,0.38,0.44,0.51,1
3165,2,0.26,0.3,0.35,0.41,0.47,1
3166,4,0.13,0.17,0.23,0.29,0.33,1
3167,2,0.23,0.28,0.34,0.41,0.47,1
3168,1,0.3,0.35,0.42,0.48,0.58,1
3169,4,0.15,0.21,0.26,0.32,0.38,1
3170,4,0.15,0.21,0.26,0.31,0.35,1
3171,1,0.29,0.36,0.42,0.45,0.49,1
3172,2,0.24,0.29,0.32,0.38,0.43,1
3173,5,0.12,0.16,0.21,0.25,0.32,1
3174,3,0.25,0.26,0.29,0.33,0.34,2
3175,4,0.17,0.22,0.25,0.31,0.35,1
3176,3,0.21,0.24,0.3,0.36,0.45,1
3177,4,0.16,0.21,0.27,0.32,0.39,1
3178,3,0.2,0.25,0.32,0.39,0.43,1
3179,4,0.17,0.21,0.26,0.3,0.36,1
3180,2,0.28,0.31,0.35,0.41,0.48,1
3181,5,0.14,0.16,0.19,0.23,0.28,1
3182,3,0.21,0.23,0.29,0.37,0.41,1
3183,5,0.12,0.17,0.2,0.25,0.31,1
3184,2,0.25,0.32,0.35,0.4,0.45,1
3185,1,0.31,0.37,0.46,0.52,0.58,1
3186,3,0.21,0.24,0.29,0.39,0.47,1
3187,3,0.19,0.25,0.32,0.37,0.44,1
3188,5,0.15,0.19,0.24,0.27,0.32,1
3189,4,0.17,0.21,0.27,0.31,0.37,1
3190,1,0.31,0.35,0.4,0.41,0.49,1
3191,5,0.11,0.15,0.18,0.24,0.32,1
3192,1,0.31,0.35,0.43,0.49,0.52,1
3193,3,0.24,0.27,0.32,0.38,0.47,1
3194,5,0.11,0.15,0.19,0.25,0.3,1
3195,3,0.19,0.24,0.3,0.35,0.39,1
3196,4,0.19,0.22,0.27,0.32,0.4,1
3197,2,0.24,0.31,0.39,0.42,0.48,1
3198,3,0.2,0.25,0.31,0.36,0.41,1
3199,4,0.18,0.21,0.23,0.31,0.36,1
3200,4,0.16,0.19,0.23,0.3,0.34,1
3201,1,0.28,0.32,0.38,0.4,0.43,1
3202,1,0.32,0.37,0.42,0.49,0.55,1
3203,4,0.19,0.22,0.25,0.31,0.35,1
3204,2,0.24,0.32,0.38,0.42,0.48,1
3205,1,0.3,0.35,0.39,0.46,0.57,1
3206,5,0.13,0.15,0.2,0.24,0.32,1
3207,5,0.16,0.2,0.24,0.26,0.3,1
3208,1,0.32,0.33,0.37,0.41,0.45,1
3209,5,0.12,0.16,0.2,0.23,0.29,1
3210,4,0.18,0.19,0.24,0.3,0.34,1
3211,5,0.13,0.17,0.22,0.26,0.31,1
3212,4,0.18,0.21,0.25,0.31,0.37,1
3213,1,0.31,0.34,0.4,0.47,0.54,1
3214,1,0.28,0.33,0.4,0.47,0.53,2
3215,5,0.17,0.2,0.22,0.28,0.31,1
3216,2,0.27,0.3,0.33,0.37,0.41,1
3217,4,0.15,0.21,0.25,0.31,0.34,1
3218,4,0.19,0.22,0.27,0.31,0.37,1
3219,5,0.17,0.2,0.24,0.26,0.28,1
3220,2,0.27,0.31,0.34,0.41,0.45,1
3221,2,0.25,0.3,0.35,0.38,0.44,2
3222,2,0.22,0.31,0.35,0.4,0.46,1
3223,2,0.25,0.32,0.37,0.42,0.51,1
3224,5,0.1,0.12,0.18,0.23,0.28,1
3225,5,0.16,0.18,0.21,0.25,0.31,1
3226,2,0.28,0.3,0.34,0.4,0.49,1
3227,3,0.18,0.24,0.3,0.33,0.4,1
3228,2,0.24,0.31,0.37,0.42,0.48,1
3229,1,0.28,0.35,0.38,0.44,0.52,1
3230,3,0.21,0.25,0.32,0.36,0.39,2
3231,4,0.18,0.19,0.24,0.28,0.37,1
3232,1,0.31,0.34,0.44,0.5,0.57,1
3233,5,0.14,0.16,0.19,0.22,0.29,1
3234,1,0.31,0.36,0.41,0.44,0.46,1
3235,5,0.12,0.14,0.16,0.23,0.29,1
3236,1,0.3,0.38,0.41,0.46,0.49,1
3237,2,0.26,0.31,0.37,0.43,0.49,1
3238,4,0.14,0.18,0.21,0.28,0.33,1
3239,4,0.14,0.19,0.23,0.29,0.33,1
3240,1,0.32,0.38,0.44,0.48,0.53,1
3241,5,0.13,0.19,0.23,0.26,0.31,1
3242,1,0.32,0.38,0.43,0.49,0.52,2
3243,1,0.31,0.36,0.4,0.41,0.47,2
3244,1,0.32,0.41,0.46,0.55,0.56,1
3245,1,0.28,0.35,0.39,0.45,0.51,1
3246,5,0.14,0.17,0.2,0.23,0.28,1
3247,1,0.28,0.35,0.43,0.49,0.57,1
3248,4,0.19,0.24,0.28,0.31,0.36,1
3249,2,0.25,0.29,0.33,0.38,0.43,1
3250,3,0.15,0.22,0.3,0.35,0.42,1
3251,5,0.12,0.14,0.19,0.22,0.28,1
3252,4,0.17,0.2,0.26,0.31,0.33,1
3253,3,0.21,0.23,0.3,0.33,0.35,1
3254,5,0.09,0.11,0.15,0.2,0.3,1
3255,3,0.21,0.24,0.31,0.36,0.38,2
3256,3,0.19,0.26,0.32,0.38,0.44,1
3257,4,0.15,0.2,0.25,0.29,0.36,1
3258,5,0.13,0.16,0.19,0.24,0.3,1
3259,3,0.22,0.25,0.3,0.36,0.43,2
3260,5,0.1,0.15,0.18,0.25,0.29,1
3261,5,0.1,0.13,0.18,0.23,0.29,1
3262,1,0.32,0.35,0.41,0.48,0.51,1
3263,2,0.27,0.32,0.36,0.38,0.42,2
3264,2,0.25,0.31,0.36,0.4,0.49,1
3265,4,0.19,0.22,0.26,0.3,0.37,1
3266,1,0.29,0.32,0.37,0.43,0.46,1
3267,3,0.17,0.24,0.28,0.32,0.38,1
3268,4,0.19,0.21,0.25,0.32,0.37,1
3269,5,0.16,0.21,0.24,0.27,0.32,1
3270,3,0.2,0.25,0.3,0.36,0.37,1
3271,1,0.3,0.32,0.37,0.44,0.51,1
3272,1,0.31,0.35,0.39,0.47,0.5,2
3273,4,0.14,0.2,0.24,0.32,0.37,1
3274,1,0.3,0.33,0.35,0.4,0.44,1
3275,1,0.29,0.34,0.41,0.48,0.52,1
3276,5,0.15,0.18,0.2,0.26,0.29,2
3277,4,0.15,0.19,0.22,0.28,0.32,1
3278,1,0.31,0.37,0.44,0.5,0.55,1
3279,4,0.21,0.26,0.27,0.31,0.33,1
3280,2,0.22,0.28,0.33,0.39,0.46,1
3281,2,0.25,0.32,0.37,0.41,0.45,1
3282,1,0.3,0.33,0.38,0.45,0.48,1
3283,5,0.11,0.13,0.17,0.25,0.29,1
3284,1,0.28,0.33,0.34,0.36,0.4,1
3285,1,0.31,0.34,0.39,0.43,0.48,1
3286,3,0.17,0.23,0.29,0.32,0.4,1
3287,1,0.31,0.35,0.41,0.49,0.58,1
3288,2,0.24,0.29,0.35,0.41,0.46,1
3289,4,0.18,0.23,0.27,0.29,0.33,2
3290,3,0.23,0.26,0.31,0.34,0.4,1
3291,1,0.3,0.36,0.42,0.48,0.53,1
3292,2,0.27,0.3,0.35,0.4,0.43,2
3293,3,0.21,0.26,0.31,0.34,0.37,2
3294,4,0.18,0.2,0.23,0.3,0.36,1
3295,1,0.32,0.35,0.4,0.5,0.55,1
3296,4,0.15,0.18,0.24,0.29,0.34,1
3297,3,0.24,0.27,0.29,0.34,0.4,1
3298,1,0.31,0.37,0.38,0.4,0.47,1
3299,5,0.14,0.18,0.21,0.25,0.31,1
3300,3,0.2,0.24,0.3,0.33,0.4,1
3301,1,0.29,0.38,0.44,0.51,0.57,1
3302,2,0.26,0.32,0.38,0.43,0.47,1
3303,3,0.21,0.25,0.31,0.35,0.38,2
3304,2,0.26,0.32,0.38,0.44,0.45,1
3305,5,0.12,0.14,0.19,0.21,0.28,1
3306,2,0.23,0.28,0.34,0.44,0.5,1
3307,3,0.17,0.21,0.28,0.34,0.4,1
3308,3,0.23,0.24,0.3,0.34,0.4,2
3309,4,0.19,0.23,0.25,0.28,0.35,1
3310,3,0.19,0.23,0.28,0.35,0.39,1
3311,4,0.23,0.25,0.28,0.3,0.36,1
3312,3,0.2,0.24,0.28,0.35,0.39,1
3313,3,0.19,0.22,0.28,0.33,0.39,1
3314,2,0.27,0.31,0.34,0.39,0.43,1
3315,5,0.15,0.17,0.22,0.24,0.31,1
3316,3,0.18,0.21,0.29,0.33,0.36,1
3317,3,0.22,0.25,0.28,0.35,0.43,1
3318,5,0.14,0.17,0.21,0.26,0.3,2
3319,4,0.19,0.24,0.26,0.3,0.35,1
3320,5,0.18,0.2,0.23,0.26,0.29,1
3321,5,0.16,0.19,0.25,0.26,0.3,1
3322,2,0.26,0.29,0.33,0.4,0.43,1
3323,4,0.18,0.22,0.24,0.3,0.35,1
3324,5,0.12,0.15,0.2,0.23,0.28,1
3325,4,0.16,0.2,0.27,0.32,0.37,1
3326,4,0.18,0.21,0.23,0.29,0.35,1
3327,5,0.1,0.13,0.17,0.24,0.31,1
3328,2,0.25,0.29,0.32,0.41,0.5,1
3329,3,0.2,0.24,0.28,0.32,0.36,1
3330,5,0.13,0.17,0.23,0.26,0.31,1
3331,3,0.19,0.24,0.29,0.34,0.39,1
3332,5,0.13,0.18,0.22,0.27,0.31,1
3333,5,0.1,0.12,0.18,0.22,0.29,1
3334,4,0.16,0.2,0.25,0.29,0.35,1
3335,2,0.23,0.28,0.34,0.37,0.42,2
3336,5,0.12,0.15,0.21,0.24,0.31,1
3337,5,0.13,0.17,0.21,0.27,0.3,1
3338,3,0.22,0.26,0.32,0.34,0.39,2
3339,2,0.23,0.29,0.34,0.37,0.45,1
3340,5,0.12,0.16,0.19,0.21,0.28,1
3341,4,0.17,0.22,0.24,0.3,0.35,1
3342,3,0.21,0.27,0.32,0.35,0.43,1
3343,1,0.29,0.33,0.39,0.45,0.5,1
3344,3,0.22,0.27,0.3,0.35,0.39,1
3345,2,0.23,0.28,0.35,0.39,0.44,1
3346,3,0.22,0.28,0.31,0.36,0.42,2
3347,4,0.16,0.21,0.26,0.31,0.34,1
3348,4,0.14,0.2,0.24,0.31,0.37,1
3349,4,0.16,0.18,0.22,0.28,0.32,2
3350,4,0.17,0.22,0.24,0.3,0.36,2
3351,4,0.19,0.22,0.27,0.32,0.34,1
3352,5,0.14,0.16,0.22,0.27,0.3,2
3353,4,0.21,0.25,0.28,0.31,0.35,1
3354,1,0.31,0.41,0.43,0.5,0.55,1
3355,1,0.32,0.37,0.41,0.49,0.56,1
3356,5,0.15,0.17,0.18,0.23,0.29,1
3357,4,0.17,0.22,0.26,0.32,0.38,2
3358,1,0.32,0.38,0.43,0.5,0.56,1
3359,2,0.24,0.29,0.35,0.42,0.46,1
3360,4,0.15,0.18,0.23,0.29,0.34,1
3361,1,0.3,0.39,0.46,0.52,0.55,2
3362,2,0.24,0.28,0.34,0.4,0.44,1
3363,2,0.23,0.3,0.37,0.42,0.46,2
3364,1,0.3,0.36,0.41,0.5,0.61,1
3365,1,0.32,0.35,0.41,0.5,0.58,2
3366,3,0.24,0.25,0.29,0.31,0.32,1
3367,4,0.16,0.2,0.26,0.28,0.32,2
3368,4,0.14,0.21,0.24,0.29,0.32,1
3369,5,0.11,0.14,0.18,0.27,0.31,1
3370,3,0.19,0.21,0.29,0.33,0.36,1
3371,5,0.11,0.15,0.19,0.24,0.29,1
3372,4,0.17,0.21,0.25,0.29,0.34,1
3373,1,0.32,0.37,0.4,0.46,0.51,1
3374,3,0.22,0.27,0.3,0.34,0.4,1
3375,2,0.23,0.32,0.38,0.42,0.5,1
3376,5,0.1,0.14,0.19,0.24,0.28,1
3377,3,0.21,0.28,0.31,0.34,0.39,1
3378,3,0.22,0.26,0.29,0.34,0.37,1
3379,3,0.21,0.26,0.31,0.36,0.42,2
